"Time","Fraction dissolved","Fraction absorbed to mucosa","Fraction absorbed to portal vein","Fraction absorbed to venous blood","Fraction excrected to feces"
0,0,0,0,0,0
3,0.203297913074493,0.00361848063766956,0.00157511317738349,0.000503761361927252,1.91210140993394e-24
6,0.21154123544693,0.0123746711760759,0.0075322494997973,0.00424918779224204,5.2009950366552e-21
9,0.216285601258278,0.0254424810409546,0.0174087411916469,0.0117642431528538,4.65368555598671e-19
12,0.219616115093231,0.0418512336909771,0.0305363653783666,0.0225730737589079,1.0430885663456e-17
15,0.222178444266319,0.0602925233542919,0.0458651446035113,0.0358479950729525,1.10628557873496e-16
18,0.224258631467819,0.0795140266418457,0.0622710300946892,0.0505665031067191,7.31592362120229e-16
21,0.226007759571075,0.0984942838549614,0.0787795927865263,0.0657642794864733,3.50828489489288e-15
24,0.227515637874603,0.11649115383625,0.0946506428483081,0.0806628292994907,1.3323413214166e-14
27,0.228840097784996,0.133029654622078,0.109385712507024,0.0947059201390406,4.23343170686142e-14
30,0.230020433664322,0.147861436009407,0.122701071422218,0.107547279425183,1.16983666135183e-13
33,0.231084510684013,0.160912036895752,0.134483095435158,0.119015813455996,2.88951371510415e-13
36,0.232052892446518,0.172228738665581,0.144740926524672,0.129072638623689,6.508406010311e-13
39,0.232941135764122,0.181935131549835,0.153563441508567,0.137769173791097,1.35724949074795e-12
42,0.23376128077507,0.190195366740227,0.161084386858964,0.145211693932304,2.65144937255934e-12
45,0.23452290892601,0.197188153862953,0.167456919329641,0.151534464709234,4.8971694754929e-12
48,0.235233709216118,0.203089848160744,0.172836291505869,0.156880439206667,8.61614425640145e-12
51,0.235899895429611,0.208065360784531,0.177369708530963,0.161388784662102,1.45296864817457e-11
54,0.236526682972908,0.212262392044067,0.181190526954906,0.165188006909357,2.36033623202125e-11
57,0.237118393182755,0.215809509158134,0.18441565030876,0.168392360551924,3.70941402594305e-11
60,0.237678676843643,0.218816563487053,0.187145463411266,0.171100949387174,5.65986216227721e-11
63,0.238210663199425,0.221376284956932,0.189464953394989,0.173398171426178,8.41011635333011e-11
66,0.238717004656792,0.22356604039669,0.191445168735626,0.175354957532249,1.22020796244904e-10
69,0.239200040698051,0.225449860095978,0.193145006748323,0.177030334288199,1.73255951252393e-10
72,0.239661782979965,0.227080583572388,0.194613082670978,0.178473187122538,2.41226316699539e-10
75,0.240103989839554,0.228501617908478,0.195889384714177,0.179723691789925,3.29910737617567e-10
78,0.240528225898743,0.229748576879501,0.197006679052383,0.180814863464012,4.43881126299672e-10
81,0.240935862064362,0.230850636959076,0.197991802500587,0.181773781601557,5.8833149463311e-10
84,0.24132813513279,0.231831684708595,0.198866728442761,0.182622603951892,7.6910217083892e-10
87,0.241706132888794,0.232711359858513,0.19964950137351,0.183379459775302,9.92699145108134e-10
90,0.242070853710175,0.233505725860596,0.200354859925829,0.184059255117006,1.26630772534497e-09
